10468540574.jpg	0	4	47	47	3	101	3.485148515	0.626320387	67.075
10469774844.jpg	1	7	76	26	0	110	3.154545455	0.561556873	59.60344828
10471406506.jpg	13	79	21	0	0	113	2.07079646	0.54636484	28.28846154
10474002734.jpg	0	0	20	84	2	106	3.830188679	0.424750865	80.77455357
10475435053.jpg	0	15	64	25	3	107	3.14953271	0.684101646	57.8487395
10475658035.jpg	0	0	12	70	27	109	4.137614679	0.584805918	83.225
10481974434.jpg	2	51	51	7	0	111	2.567567568	0.641328474	42.46153846
10486107003.jpg	0	4	55	44	0	103	3.388349515	0.564175778	67.99305556
10490369963.jpg	3	53	43	5	0	104	2.480769231	0.638273905	39.05405405
10491358066.jpg	0	5	50	44	2	101	3.425742574	0.622037533	64.45
10491423125.jpg	0	3	39	61	3	106	3.603773585	0.596485665	72.5
10492897986.jpg	2	30	69	5	0	106	2.726415094	0.577894683	44.62837838
10505275743.jpg	0	0	23	70	8	101	3.851485149	0.536397961	75.25
10506082433.jpg	1	49	55	3	0	108	2.555555556	0.569199033	41.94444444
10512432565.jpg	0	4	46	58	1	109	3.513761468	0.587125435	68.17857143
10513907744.jpg	0	12	59	26	1	98	3.163265306	0.637227849	59.43119266
10516786036.jpg	0	1	28	69	11	109	3.825688073	0.606203069	73.94375
10517436165.jpg	4	35	66	0	0	105	2.59047619	0.566623571	42.46521739
10520192995.jpg	0	16	69	21	0	106	3.047169811	0.59172187	55.16304348
10525460645.jpg	0	3	35	60	6	104	3.663461538	0.632617876	71.96527778
10526881085.jpg	0	42	63	3	1	109	2.660550459	0.58087073	44.45982143
10530470795.jpg	1	58	42	5	0	106	2.481132075	0.605233242	38.75675676
10532663625.jpg	0	1	44	58	1	104	3.567307692	0.535432374	70.25657895
10534454676.jpg	0	0	41	62	2	105	3.628571429	0.523618014	71.08913043
10535849673.jpg	0	25	65	8	0	98	2.826530612	0.556600695	47.95560748
10536668436.jpg	5	72	52	1	0	130	2.376923077	0.574191506	36.54323308
10538085833.jpg	1	36	96	19	0	152	2.875	0.612372436	52.67105263
10539008983.jpg	0	5	43	60	1	109	3.52293578	0.602407674	71.01548673
10539142034.jpg	0	1	40	107	3	151	3.741721854	0.496166318	78.18092105
10539341593.jpg	0	1	34	65	1	101	3.653465347	0.518375222	75.025
10544775715.jpg	0	34	67	7	0	108	2.75	0.565768025	48.06428571
10544833625.jpg	0	17	71	13	0	101	2.96039604	0.546274511	50.57568807
10544945153.jpg	0	27	68	9	0	104	2.826923077	0.56503815	50.82352941
10554234623.jpg	0	19	86	8	0	113	2.902654867	0.481155636	51.6092437
10556629035.jpg	0	2	34	64	2	102	3.647058824	0.556635203	73.28211009
10558118243.jpg	0	0	34	70	8	112	3.767857143	0.56921224	75.8
105620456.jpg	1	18	61	27	1	108	3.083333333	0.698797365	55.8625
10567114974.jpg	0	8	53	47	1	109	3.376146789	0.635216365	64.84782609
10567188645.jpg	0	1	64	40	1	106	3.386792453	0.52681893	64.15756303
10568567754.jpg	0	2	23	79	7	111	3.81981982	0.559190945	75.17826087
10569725133.jpg	0	0	28	75	4	107	3.775700935	0.501100886	74.30088496
1057328504.jpg	11	57	36	1	0	105	2.257142857	0.650865865	31.49553571
10574233584.jpg	2	22	60	17	0	101	2.910891089	0.679691252	51.71100917
10575593285.jpg	0	6	72	25	0	103	3.184466019	0.519191921	59.21261682
10576676414.jpg	0	4	72	51	0	127	3.37007874	0.546317391	66.41071429
10579282866.jpg	0	6	54	52	0	112	3.410714286	0.593562636	63.31818182
1057997640.jpg	1	17	70	17	0	105	2.980952381	0.604167456	52.77586207
10581525775.jpg	0	5	93	42	0	140	3.264285714	0.517474697	63.37668919
10582113466.jpg	0	12	68	24	0	104	3.115384615	0.57971691	58.16071429
10583786994.jpg	0	14	50	34	4	102	3.274509804	0.746700501	60.18807339
10586872235.jpg	2	43	60	1	0	106	2.566037736	0.552377854	41.63888889
10589450596.jpg	1	6	77	41	1	126	3.277777778	0.601849003	64.57738095
10597114264.jpg	0	0	38	65	2	105	3.657142857	0.515687954	72.89285714
10602786066.jpg	19	67	20	2	0	108	2.046296296	0.661127036	27.7605042
10603218265.jpg	0	1	32	71	1	105	3.685714286	0.506007862	71.86160714
10604417276.jpg	0	0	27	67	7	101	3.801980198	0.548083971	77.36926606
10605846204.jpg	0	1	48	60	0	109	3.541284404	0.518761168	70.46205357
10609356094.jpg	0	5	51	43	6	105	3.476190476	0.680712835	67
10614052044.jpg	0	1	23	81	4	109	3.80733945	0.499575083	74.62076271
10615424764.jpg	0	0	41	57	6	104	3.663461538	0.584767432	74.19036697
10617981003.jpg	3	50	51	1	0	105	2.476190476	0.57337124	40.31756757
10619909515.jpg	0	3	73	31	0	107	3.261682243	0.501628454	60.77754237
10620203775.jpg	37	49	15	1	0	102	1.803921569	0.718072443	20.86111111
10620356404.jpg	0	10	68	28	0	106	3.169811321	0.57688322	56.45434783
1062133952.jpg	0	6	76	27	2	111	3.225225225	0.567044726	60.98728814
10625988224.jpg	0	4	59	38	1	102	3.352941176	0.574146958	66.84433962
10628337356.jpg	0	3	29	71	1	104	3.673076923	0.547586189	75.40420561
10628497685.jpg	0	18	65	26	0	109	3.073394495	0.634011655	54.94782609
10628645805.jpg	0	0	19	71	12	102	3.931372549	0.549703861	83.58088235
10631219374.jpg	0	4	42	61	1	108	3.546296296	0.58620049	71.71428571
10631630073.jpg	20	81	4	0	0	105	1.847619048	0.455330657	21.41163793
1063351510.jpg	0	37	63	9	0	109	2.743119266	0.599439085	47.11538462
10633933603.jpg	0	10	75	27	0	112	3.151785714	0.556854445	58.88983051
10635160054.jpg	0	1	61	62	0	124	3.491935484	0.517906476	69.70491803
1063722220.jpg	0	11	85	15	0	111	3.036036036	0.48482289	56.02330508
10642085843.jpg	0	0	25	75	7	107	3.831775701	0.522800538	74.8375
10644234544.jpg	0	15	74	19	0	108	3.037037037	0.562469952	54.7289916
106456452.jpg	19	64	16	1	0	100	1.99	0.627565442	25.27272727
10660362264.jpg	0	0	32	66	7	105	3.761904762	0.563706988	77.89320388
10660571735.jpg	1	28	72	11	0	112	2.830357143	0.598622937	47.70217391
10660620125.jpg	0	1	37	67	6	111	3.702702703	0.581449515	73.78982301
106652866.jpg	0	29	50	19	0	98	2.897959184	0.695935118	49.04411765
10665464526.jpg	0	0	20	76	9	105	3.895238095	0.517460692	76.91386555
10676427864.jpg	0	0	23	74	2	99	3.787878788	0.457872794	75.87264151
1067765170.jpg	0	23	75	9	0	107	2.869158879	0.533484667	51.175
10678199353.jpg	0	1	50	57	0	108	3.518518519	0.520270984	70.36111111
10678350303.jpg	0	4	53	52	5	114	3.50877193	0.641425597	66.78663793
10679134563.jpg	7	64	25	2	0	98	2.224489796	0.601212045	33.27912621
10680153225.jpg	2	39	58	7	0	106	2.660377358	0.630748496	45.40652174
10680502673.jpg	0	1	16	75	15	107	3.971962617	0.573929585	78.75625
10680715605.jpg	6	56	45	3	0	110	2.409090909	0.639602149	37.3
10680932454.jpg	0	27	63	18	0	108	2.916666667	0.643079623	51.39375
10683218616.jpg	0	2	41	68	1	112	3.607142857	0.542884237	69.43913043
10686332213.jpg	0	12	70	24	0	106	3.113207547	0.574385879	57.42161017
10689376076.jpg	0	6	88	19	1	114	3.131578947	0.489051057	59.23940678
10689538413.jpg	0	2	28	71	7	108	3.768518519	0.589732737	73.66875
10689722684.jpg	0	0	19	82	7	108	3.888888889	0.480134976	76.14375
10690294454.jpg	0	2	37	70	0	109	3.623853211	0.523326094	72.5
10692654005.jpg	0	3	52	51	1	107	3.46728972	0.571620619	68.2
10692667386.jpg	0	0	46	52	5	103	3.601941748	0.583091925	71.90330189
10692857705.jpg	0	3	44	47	8	102	3.588235294	0.680025352	68.96788991
10693826785.jpg	0	19	68	17	0	104	2.980769231	0.590881672	53.27570093
10694350076.jpg	0	3	36	67	1	107	3.61682243	0.560405174	73.12857143
10698962263.jpg	3	41	47	8	0	99	2.606060606	0.682405437	39.11061947
10705911926.jpg	0	2	39	55	4	100	3.61	0.601261301	70.78440367
10706770686.jpg	0	0	25	78	3	106	3.79245283	0.472419933	76.85194175
10713772814.jpg	0	7	71	30	0	108	3.212962963	0.547738356	62.33018868
10714662986.jpg	0	0	10	90	13	113	4.026548673	0.45237818	80.65517241
10715577856.jpg	3	40	54	8	0	105	2.638095238	0.666849792	45.21359223
10721124556.jpg	0	17	61	31	1	110	3.145454545	0.675065252	58.4579646
10723077086.jpg	0	7	34	64	1	106	3.556603774	0.6336619	71.85294118
10724461514.jpg	0	2	36	67	3	108	3.657407407	0.566379501	72.66313559
10724889206.jpg	0	3	57	38	0	98	3.357142857	0.542046523	63.51834862
10728525673.jpg	0	1	45	58	0	104	3.548076923	0.519144324	68.30263158
10730634575.jpg	0	16	64	24	0	104	3.076923077	0.618364704	58.75
10732971054.jpg	0	19	75	8	0	102	2.892156863	0.505550631	51.1
10733259996.jpg	0	4	69	27	0	100	3.23	0.509604719	62.31971154
10737029565.jpg	0	6	60	38	1	105	3.323809524	0.596387169	63.01724138
10740242265.jpg	0	3	37	60	0	100	3.57	0.55514126	69.11926606
10740725955.jpg	0	1	10	87	4	102	3.921568627	0.41473538	77.14823009
10740727595.jpg	0	1	30	74	4	109	3.743119266	0.53409095	72.9125
10745415703.jpg	0	3	51	45	4	103	3.485436893	0.624092717	69.13888889
10745932825.jpg	0	4	51	50	1	106	3.452830189	0.587684325	64.88461538
10747724694.jpg	0	10	73	19	0	102	3.088235294	0.528456395	58.43867925
107505789.jpg	0	13	64	23	0	100	3.1	0.59458839	54.35
10751799554.jpg	0	2	30	66	4	102	3.705882353	0.573131666	71.99541284
1075190309.jpg	5	53	47	4	1	110	2.481818182	0.687126955	38.26973684
10762659033.jpg	1	47	45	7	0	100	2.58	0.638495707	42.25
10765812585.jpg	2	38	59	7	0	106	2.669811321	0.628250755	46.64485981
10767441335.jpg	0	1	28	68	7	104	3.778846154	0.573809122	74.20945946
10770026303.jpg	0	0	39	66	1	106	3.641509434	0.50121147	72.08258929
10770700455.jpg	0	6	70	33	1	110	3.263636364	0.569520525	60.74375
10773126784.jpg	0	0	19	77	6	102	3.87254902	0.480749593	78.475
10775358296.jpg	10	53	42	7	0	112	2.410714286	0.741966846	37.77542373
10776111906.jpg	0	0	35	61	5	101	3.702970297	0.557576084	73.975
107799222.jpg	0	1	28	70	3	102	3.735294118	0.525139691	73.27272727
10783395635.jpg	0	0	45	62	2	109	3.605504587	0.527368531	71.99159664
10784159775.jpg	0	1	20	76	5	102	3.833333333	0.508994998	74.88495575
10786271105.jpg	0	1	54	55	0	110	3.490909091	0.520152669	67.77564103
10787038944.jpg	0	9	60	35	0	104	3.25	0.60338849	60.49788136
10787258285.jpg	0	0	42	61	7	110	3.681818182	0.589383416	71.8940678
10790803694.jpg	0	3	46	90	1	140	3.635714286	0.539260275	73.85641892
10791502435.jpg	0	0	35	73	2	110	3.7	0.498621954	70.81302521
10792125886.jpg	0	2	60	66	1	129	3.511627907	0.54652709	71.22244094
10798439785.jpg	0	12	64	26	0	102	3.137254902	0.597672311	60.025
10799367156.jpg	0	0	31	69	5	105	3.752380952	0.533150152	73.6
10799853136.jpg	0	2	51	53	1	107	3.495327103	0.555823913	69.69859813
10805317444.jpg	0	15	73	13	0	101	2.98019802	0.528775908	51.93807339
10806677866.jpg	0	7	63	33	0	103	3.252427184	0.57254928	60.90540541
10813730303.jpg	4	81	69	1	0	155	2.432258065	0.558515598	40.08173077
10814874265.jpg	0	2	25	78	1	106	3.735849057	0.503357996	78.20754717
10819001424.jpg	29	65	10	0	0	104	1.817307692	0.587316145	20.77027027
10819132874.jpg	0	1	34	66	2	103	3.669902913	0.531153933	75.77981651
10819329365.jpg	0	2	81	18	0	101	3.158415842	0.41791562	59.99115044
10827568885.jpg	0	1	25	74	9	109	3.834862385	0.569498829	77.48728814
10828147985.jpg	1	15	76	16	0	108	2.990740741	0.571853363	54.11842105
10828395135.jpg	0	0	38	63	6	107	3.700934579	0.569921432	74.07142857
10829329963.jpg	0	1	27	79	0	107	3.728971963	0.467229762	78.79672897
10836905604.jpg	0	0	31	69	3	103	3.72815534	0.50863475	75.99324324
10843403305.jpg	0	1	51	49	3	104	3.519230769	0.574215704	69.92990654
10847909336.jpg	13	83	8	0	0	104	1.951923077	0.448942829	24.11422414
10849117054.jpg	0	11	76	21	0	108	3.092592593	0.538898791	56.86842105
10849700404.jpg	0	3	38	63	3	107	3.61682243	0.593118713	73.00657895
1084984228.jpg	11	57	35	5	0	108	2.314814815	0.718879556	34.83193277
1085590803.jpg	25	66	13	1	0	105	1.904761905	0.628242505	24.05580357
10856434794.jpg	1	45	63	4	0	113	2.619469027	0.571941931	44.0375
10856757.jpg	17	59	28	5	0	109	2.19266055	0.751258995	32.29545455
10858952303.jpg	1	43	56	6	0	106	2.632075472	0.606715933	45.56473214
10861031374.jpg	0	2	58	44	0	104	3.403846154	0.530967806	64.675
